CustomerID,Country,Frequency,Monetary,Recency,Is_Churned,R_Score,F_Score,M_Score
13831.0,United Kingdom,6,2202.99,16,0,4,5,5
13832.0,United Kingdom,1,52.2,19,0,4,1,1
13833.0,United Kingdom,1,384.8,159,1,2,1,2
13835.0,United Kingdom,4,834.57,25,0,4,4,3
13837.0,United Kingdom,2,271.24,211,1,1,2,2
13838.0,United Kingdom,4,691.73,5,0,5,4,3
13841.0,United Kingdom,1,85.0,252,1,1,1,1
13842.0,United Kingdom,9,3385.62,58,0,3,5,5
13844.0,United Kingdom,1,361.62,11,0,5,1,2
13845.0,United Kingdom,1,312.98,64,0,3,1,2
13846.0,United Kingdom,3,865.0600000000001,24,0,4,3,3
13848.0,United Kingdom,3,1255.0,92,1,2,3,4
13849.0,United Kingdom,2,1537.95,51,0,3,2,4
13850.0,United Kingdom,1,1595.48,129,1,2,1,4
13851.0,United Kingdom,3,2651.46,95,1,2,3,5
13853.0,United Kingdom,1,1090.14,57,0,3,1,4
13854.0,United Kingdom,25,8109.5199999999995,8,0,5,5,5
13856.0,United Kingdom,3,388.5,168,1,2,3,2
13858.0,United Kingdom,1,216.17000000000002,57,0,3,1,1
13859.0,United Kingdom,1,201.16,326,1,1,1,1
13860.0,United Kingdom,5,1245.9,1,0,5,4,4
13862.0,United Kingdom,8,2209.36,18,0,4,5,5
13863.0,United Kingdom,1,305.78000000000003,247,1,1,1,2
13865.0,United Kingdom,4,501.56,58,0,3,4,3
13866.0,United Kingdom,1,145.67,74,0,2,1,1
13867.0,United Kingdom,3,1015.29,31,0,4,3,4
13868.0,United Kingdom,2,3192.54,7,0,5,2,5
13869.0,United Kingdom,4,3104.9500000000003,123,1,2,4,5
13870.0,United Kingdom,8,2770.94,2,0,5,5,5
13871.0,United Kingdom,13,6403.25,22,0,4,5,5
13873.0,United Kingdom,3,389.6,119,1,2,3,2
13874.0,United Kingdom,1,540.45,358,1,1,1,3
13875.0,United Kingdom,5,1786.79,53,0,3,4,4
13876.0,United Kingdom,1,122.7,63,0,3,1,1
13877.0,United Kingdom,1,117.24,86,0,2,1,1
13878.0,United Kingdom,1,1281.53,54,0,3,1,4
13880.0,United Kingdom,13,3219.77,21,0,4,5,5
13881.0,United Kingdom,20,17159.52,3,0,5,5,5
13882.0,United Kingdom,5,1191.13,2,0,5,4,4
13883.0,United Kingdom,5,2674.48,10,0,5,4,5
13884.0,United Kingdom,5,787.6,7,0,5,4,3
13885.0,United Kingdom,2,506.8,189,1,1,2,3
13886.0,United Kingdom,1,243.56,71,0,3,1,1
13887.0,United Kingdom,1,349.55,204,1,1,1,2
13888.0,United Kingdom,2,605.63,119,1,2,2,3
13889.0,United Kingdom,1,416.90000000000003,92,1,2,1,2
13890.0,United Kingdom,10,1883.81,1,0,5,5,4
13892.0,United Kingdom,4,632.97,26,0,4,4,3
13893.0,United Kingdom,1,821.1,297,1,1,1,3
13894.0,United Kingdom,3,564.62,23,0,4,3,3
13895.0,United Kingdom,4,2593.07,28,0,4,4,5
13897.0,United Kingdom,1,311.16,50,0,3,1,2
13898.0,United Kingdom,1,155.93,325,1,1,1,1
13899.0,United Kingdom,2,388.52,16,0,4,2,2
13900.0,United Kingdom,3,740.95,183,1,1,3,3
13901.0,United Kingdom,5,2867.2000000000003,72,0,2,4,5
13904.0,United Kingdom,2,332.64,37,0,3,2,2
13908.0,United Kingdom,4,2369.55,79,0,2,4,5
13911.0,United Kingdom,9,2580.91,57,0,3,5,5
13914.0,United Kingdom,2,626.45,11,0,5,2,3
13917.0,United Kingdom,2,272.04,49,0,3,2,2
13918.0,United Kingdom,2,1212.8400000000001,49,0,3,2,4
13919.0,Denmark,2,384.81,59,0,3,2,2
13922.0,United Kingdom,1,172.25,351,1,1,1,1
13923.0,United Kingdom,1,351.13,53,0,3,1,2
13924.0,United Kingdom,6,1838.8500000000001,1,0,5,5,4
13925.0,United Kingdom,4,678.25,92,1,2,4,3
13926.0,United Kingdom,1,223.85000000000002,23,0,4,1,1
13927.0,United Kingdom,1,348.99,74,0,2,1,2
13928.0,United Kingdom,4,464.57,10,0,5,4,2
13929.0,United Kingdom,2,842.65,169,1,2,2,3
13930.0,United Kingdom,2,337.34,57,0,3,2,2
13931.0,United Kingdom,2,1237.53,95,1,2,2,4
13932.0,United Kingdom,1,307.4,294,1,1,1,2
13933.0,United Kingdom,2,608.79,109,1,2,2,3
13934.0,United Kingdom,1,922.1,263,1,1,1,3
13936.0,United Kingdom,1,376.58,179,1,2,1,2
13937.0,United Kingdom,1,158.85,169,1,2,1,1
13938.0,United Kingdom,1,71.66,35,0,3,1,1
13939.0,United Kingdom,3,568.55,23,0,4,3,3
13940.0,United Kingdom,4,839.14,17,0,4,4,3
13941.0,United Kingdom,5,5112.96,21,0,4,4,5
13946.0,United Kingdom,3,561.57,79,0,2,3,3
13947.0,United Kingdom,1,90.60000000000001,65,0,3,1,1
13948.0,United Kingdom,1,102.0,360,1,1,1,1
13949.0,United Kingdom,6,2427.32,2,0,5,5,5
13950.0,United Kingdom,4,745.0600000000001,11,0,5,4,3
13951.0,United Kingdom,3,674.45,176,1,2,3,3
13952.0,United Kingdom,2,3251.071,217,1,1,2,5
13953.0,United Kingdom,7,3515.68,7,0,5,5,5
13954.0,United Kingdom,2,439.92,1,0,5,3,2
13955.0,United Kingdom,2,322.96,154,1,2,3,2
13956.0,United Kingdom,5,1026.42,5,0,5,4,4
13959.0,United Kingdom,3,598.2,79,0,2,3,3
13960.0,United Kingdom,2,230.22,21,0,4,3,1
13962.0,United Kingdom,2,169.54999999999998,21,0,4,3,1
13963.0,United Kingdom,4,664.54,308,1,1,4,3
13967.0,United Kingdom,1,80.7,145,1,2,1,1
13969.0,United Kingdom,18,9053.94,7,0,5,5,5
13971.0,United Kingdom,8,2758.26,18,0,4,5,5
13972.0,United Kingdom,2,190.25,70,0,3,3,1
13973.0,United Kingdom,1,264.7,287,1,1,1,2
13974.0,United Kingdom,1,413.59000000000003,49,0,3,1,2
13975.0,United Kingdom,6,2526.28,31,0,4,5,5
13976.0,United Kingdom,1,357.98,206,1,1,1,2
13978.0,United Kingdom,2,196.79,14,0,4,3,1
13979.0,United Kingdom,1,869.87,73,0,2,1,3
13980.0,United Kingdom,1,200.14,60,0,3,1,1
13982.0,United Kingdom,4,1871.81,39,0,3,4,4
13983.0,United Kingdom,12,2603.43,29,0,4,5,5
13984.0,United Kingdom,5,920.51,26,0,4,4,3
13985.0,United Kingdom,15,7060.13,4,0,5,5,5
13986.0,United Kingdom,1,320.46,17,0,4,1,2
13988.0,United Kingdom,6,4147.96,19,0,4,5,5
13989.0,United Kingdom,2,1266.08,65,0,3,3,4
13990.0,United Kingdom,1,311.3,213,1,1,1,2
13991.0,United Kingdom,6,855.97,12,0,5,5,3
13992.0,United Kingdom,1,76.8,30,0,4,1,1
13993.0,United Kingdom,9,3466.36,42,0,3,5,5
13994.0,United Kingdom,6,2313.14,3,0,5,5,5
13995.0,United Kingdom,5,1393.69,15,0,4,4,4
13999.0,United Kingdom,12,3901.81,10,0,5,5,5
14000.0,United Kingdom,1,635.66,211,1,1,1,3
14001.0,United Kingdom,3,2043.08,45,0,3,3,4
14002.0,United Kingdom,2,529.73,134,1,2,3,3
14004.0,United Kingdom,7,4582.64,43,0,3,5,5
14005.0,United Kingdom,5,2874.72,9,0,5,4,5
14006.0,United Kingdom,3,962.19,115,1,2,3,4
14009.0,United Kingdom,2,695.61,198,1,1,3,3
14012.0,United Kingdom,1,328.8,277,1,1,1,2
14013.0,United Kingdom,3,473.02,110,1,2,3,2
14014.0,United Kingdom,1,505.18,77,0,2,1,3
14015.0,United Kingdom,1,917.34,52,0,3,1,3
14016.0,EIRE,4,4341.21,161,1,2,4,5
14019.0,United Kingdom,3,1421.61,46,0,3,3,4
14020.0,United Kingdom,2,642.8,16,0,4,3,3
14021.0,United Kingdom,3,631.9,155,1,2,3,3
14022.0,United Kingdom,1,440.0,225,1,1,1,2
14023.0,United Kingdom,2,584.07,7,0,5,3,3
14024.0,United Kingdom,2,327.7,121,1,2,3,2
14027.0,United Kingdom,1,104.82,60,0,3,1,1
14029.0,United Kingdom,2,467.66,63,0,3,3,2
14030.0,United Kingdom,8,2360.09,18,0,4,5,5
14031.0,United Kingdom,19,17286.86,7,0,5,5,5
14032.0,United Kingdom,11,2975.59,2,0,5,5,5
14034.0,United Kingdom,3,651.8199999999999,22,0,4,3,3
14035.0,United Kingdom,5,1428.02,28,0,4,4,4
14036.0,United Kingdom,1,626.65,284,1,1,1,3
14037.0,United Kingdom,2,147.20000000000002,176,1,2,3,1
14038.0,United Kingdom,3,1560.38,78,0,2,3,4
14039.0,United Kingdom,1,152.2,33,0,3,1,1
14040.0,United Kingdom,12,3614.92,40,0,3,5,5
14041.0,United Kingdom,1,141.41,266,1,1,1,1
14044.0,United Kingdom,4,652.82,26,0,4,4,3
14045.0,United Kingdom,4,1659.75,109,1,2,4,4
14046.0,United Kingdom,1,154.99,284,1,1,1,1
14047.0,United Kingdom,5,1308.6100000000001,8,0,5,4,4
14048.0,United Kingdom,1,409.93,305,1,1,1,2
14049.0,United Kingdom,4,5681.72,16,0,4,4,5
14050.0,United Kingdom,2,746.36,31,0,4,3,3
14051.0,United Kingdom,23,15610.39,0,0,5,5,5
14052.0,United Kingdom,1,225.36,19,0,4,1,1
14053.0,United Kingdom,2,260.25,124,1,2,3,2
14054.0,United Kingdom,1,92.46000000000001,65,0,3,1,1
14055.0,United Kingdom,1,725.6400000000001,106,1,2,1,3
14056.0,United Kingdom,23,8214.65,1,0,5,5,5
14057.0,United Kingdom,17,6217.96,23,0,4,5,5
14059.0,United Kingdom,1,183.6,266,1,1,1,1
14060.0,United Kingdom,19,6140.42,4,0,5,5,5
14062.0,United Kingdom,12,10464.85,9,0,5,5,5
14064.0,United Kingdom,5,1353.74,29,0,4,4,4
14066.0,United Kingdom,1,152.55,266,1,1,1,1
14067.0,United Kingdom,2,374.7,63,0,3,3,2
14068.0,United Kingdom,1,265.85,320,1,1,1,2
14071.0,United Kingdom,8,1438.82,3,0,5,5,4
14073.0,United Kingdom,1,151.04,32,0,4,1,1
14075.0,United Kingdom,3,942.26,4,0,5,3,3
14076.0,United Kingdom,1,122.47,129,1,2,1,1
14077.0,United Kingdom,5,499.42,40,0,3,4,3
14078.0,United Kingdom,6,1049.37,101,1,2,5,4
14079.0,United Kingdom,1,375.1,124,1,2,1,2
14080.0,United Kingdom,1,45.599999999999994,32,0,4,1,1
14081.0,United Kingdom,2,934.52,302,1,1,3,3
14082.0,United Kingdom,1,182.25,364,1,1,1,1
14083.0,United Kingdom,9,1018.43,4,0,5,5,4
14085.0,United Kingdom,18,4448.54,2,0,5,5,5
14087.0,United Kingdom,1,194.42,2,0,5,1,1
14088.0,United Kingdom,13,50491.81,10,0,5,5,5
14089.0,United Kingdom,1,161.0,56,0,3,1,1
14090.0,United Kingdom,1,76.32000000000001,324,1,1,1,1
14092.0,United Kingdom,14,4076.9100000000003,7,0,5,5,5
14093.0,United Kingdom,1,442.85,12,0,5,1,2
14096.0,United Kingdom,17,65164.79,4,0,5,5,5
14098.0,United Kingdom,1,147.35,36,0,3,1,1
14099.0,United Kingdom,11,3104.17,16,0,4,5,5
14100.0,United Kingdom,1,194.9,137,1,2,1,1
14101.0,United Kingdom,6,5976.79,73,0,2,5,5
14102.0,United Kingdom,5,1360.28,5,0,5,4,4
14104.0,United Kingdom,2,216.21,154,1,2,3,1
14105.0,United Kingdom,1,1266.23,239,1,1,1,4
14107.0,United Kingdom,7,2703.23,51,0,3,5,5
14108.0,United Kingdom,2,597.91,30,0,4,3,3
14109.0,United Kingdom,1,144.2,72,0,2,1,1
14110.0,United Kingdom,12,5683.15,3,0,5,5,5
14111.0,United Kingdom,4,692.85,14,0,4,4,3
14112.0,United Kingdom,7,2915.15,22,0,4,5,5
14113.0,United Kingdom,4,1840.42,3,0,5,4,4
14114.0,United Kingdom,2,386.53,273,1,1,3,2
14116.0,United Kingdom,5,1382.74,19,0,4,4,4
14117.0,United Kingdom,1,90.0,143,1,2,1,1
14121.0,United Kingdom,4,2780.15,3,0,5,4,5
14124.0,United Kingdom,1,419.58,84,0,2,1,2
14125.0,United Kingdom,3,2740.43,10,0,5,3,5
14126.0,United Kingdom,3,706.13,7,0,5,3,3
14127.0,United Kingdom,3,709.71,122,1,2,3,3
14128.0,United Kingdom,2,637.5,60,0,3,3,3
14129.0,United Kingdom,5,1123.8600000000001,1,0,5,4,4
14130.0,United Kingdom,1,483.86,319,1,1,1,2
14132.0,United Kingdom,11,3586.03,2,0,5,5,5
14133.0,United Kingdom,3,605.64,129,1,2,3,3
14135.0,United Kingdom,15,4690.31,1,0,5,5,5
14138.0,United Kingdom,2,982.38,1,0,5,3,4
14139.0,United Kingdom,1,415.82,46,0,3,1,2
14140.0,United Kingdom,2,935.05,3,0,5,3,3
14141.0,United Kingdom,4,915.13,2,0,5,4,3
14142.0,United Kingdom,1,311.81,373,1,1,1,2
14143.0,United Kingdom,1,115.8,133,1,2,1,1
14145.0,United Kingdom,4,3742.2,46,0,3,4,5
14146.0,United Kingdom,5,4191.0,8,0,5,4,5
14147.0,United Kingdom,2,483.4,78,0,2,3,2
14148.0,United Kingdom,1,157.2,233,1,1,1,1
14149.0,United Kingdom,1,446.62,220,1,1,1,2
14150.0,United Kingdom,2,658.64,35,0,3,3,3
14152.0,United Kingdom,2,621.29,75,0,2,3,3
14154.0,United Kingdom,2,1345.62,239,1,1,3,4
14155.0,United Kingdom,1,118.75,266,1,1,1,1
14156.0,EIRE,55,117379.63,9,0,5,5,5
14157.0,United Kingdom,2,432.88,19,0,4,3,2
14158.0,United Kingdom,1,507.65999999999997,40,0,3,1,3
14159.0,United Kingdom,11,4693.01,19,0,4,5,5
14161.0,United Kingdom,3,1110.52,215,1,1,3,4
14162.0,United Kingdom,2,289.36,173,1,2,3,2
14163.0,United Kingdom,4,2445.91,87,0,2,4,5
14164.0,United Kingdom,2,1631.77,70,0,3,3,4
14165.0,United Kingdom,1,122.53999999999999,275,1,1,1,1
14167.0,United Kingdom,4,574.84,39,0,3,4,3
14171.0,United Kingdom,1,363.79,98,1,2,1,2
14173.0,United Kingdom,4,450.84000000000003,10,0,5,4,2
14174.0,United Kingdom,1,134.46,33,0,3,1,1
14175.0,United Kingdom,3,3222.3,59,0,3,3,5
14176.0,United Kingdom,4,576.9000000000001,297,1,1,4,3
14177.0,United Kingdom,4,559.41,86,0,2,4,3
14178.0,United Kingdom,7,1620.93,8,0,5,5,4
14179.0,United Kingdom,2,719.78,40,0,3,3,3
14180.0,United Kingdom,25,4748.52,10,0,5,5,5
14184.0,United Kingdom,1,452.89,66,0,3,1,2
14185.0,United Kingdom,1,197.65,331,1,1,1,1
14188.0,United Kingdom,6,2054.36,30,0,4,5,4
14189.0,United Kingdom,15,4654.08,2,0,5,5,5
14191.0,United Kingdom,13,4684.76,1,0,5,5,5
14193.0,United Kingdom,2,853.39,67,0,3,3,3
14194.0,United Kingdom,21,11349.52,4,0,5,5,5
14195.0,United Kingdom,2,1012.0,201,1,1,3,4
14196.0,United Kingdom,1,335.52,106,1,2,1,2
14198.0,United Kingdom,4,701.4,18,0,4,4,3
14199.0,United Kingdom,1,185.39999999999998,218,1,1,1,1
14201.0,United Kingdom,7,747.4399999999999,60,0,3,5,3
14204.0,United Kingdom,1,161.03,2,0,5,1,1
14205.0,United Kingdom,2,466.7,16,0,4,3,2
14206.0,United Kingdom,1,328.15999999999997,239,1,1,1,2
14208.0,United Kingdom,1,151.74,94,1,2,1,1
14209.0,United Kingdom,6,2073.43,10,0,5,5,5
14210.0,United Kingdom,6,1905.8400000000001,105,1,2,5,4
14211.0,United Kingdom,9,2241.1,53,0,3,5,5
14212.0,United Kingdom,1,1070.48,89,0,2,1,4
14214.0,United Kingdom,5,1004.38,30,0,4,4,4
14215.0,United Kingdom,6,1789.72,11,0,5,5,4
14216.0,United Kingdom,4,1839.3,3,0,5,4,4
14217.0,United Kingdom,17,2004.98,1,0,5,5,4
14218.0,United Kingdom,1,169.48000000000002,42,0,3,1,1
14219.0,United Kingdom,1,89.94,4,0,5,1,1
14220.0,United Kingdom,2,632.4,247,1,1,3,3
14221.0,United Kingdom,9,3432.8,42,0,3,5,5
14222.0,United Kingdom,1,683.17,177,1,2,1,3
14223.0,United Kingdom,3,991.13,92,1,2,3,4
14224.0,United Kingdom,4,1050.1200000000001,110,1,2,4,4
14226.0,United Kingdom,5,2232.19,28,0,4,4,5
14227.0,United Kingdom,10,3350.96,26,0,4,5,5
14229.0,United Kingdom,3,1547.2,51,0,3,3,4
14231.0,United Kingdom,3,925.71,183,1,1,3,3
14232.0,United Kingdom,5,2048.07,42,0,3,4,4
14233.0,United Kingdom,4,1462.72,49,0,3,4,4
14234.0,United Kingdom,4,775.46,22,0,4,4,3
14235.0,United Kingdom,5,3144.86,75,0,2,4,5
14236.0,United Kingdom,2,490.85999999999996,80,0,2,3,3
14237.0,United Kingdom,1,161.0,373,1,1,1,1
14238.0,United Kingdom,1,146.85,326,1,1,1,1
14239.0,United Kingdom,11,2380.85,43,0,3,5,5
14240.0,United Kingdom,2,890.34,30,0,4,3,3
14241.0,United Kingdom,1,213.70000000000002,183,1,1,1,1
14242.0,United Kingdom,2,280.55,234,1,1,3,2
14243.0,United Kingdom,10,2588.77,8,0,5,5,5
14245.0,United Kingdom,2,1693.45,219,1,1,3,4
14246.0,United Kingdom,3,1474.06,110,1,2,3,4
14247.0,United Kingdom,1,136.77,278,1,1,1,1
14248.0,United Kingdom,1,302.58,318,1,1,1,2
14250.0,United Kingdom,3,1904.05,7,0,5,3,4
14251.0,United Kingdom,5,2879.7000000000003,1,0,5,4,5
14256.0,United Kingdom,2,969.0600000000001,260,1,1,3,4
14257.0,United Kingdom,5,3099.7200000000003,64,0,3,4,5
14258.0,United Kingdom,9,12669.98,9,0,5,5,5
14259.0,United Kingdom,1,120.0,141,1,2,1,1
14261.0,United Kingdom,2,1163.45,50,0,3,3,4
14262.0,United Kingdom,8,2618.23,8,0,5,5,5
14264.0,United Kingdom,2,333.97,154,1,2,3,2
14265.0,Unspecified,2,530.18,109,1,2,3,3
14267.0,United Kingdom,3,1516.24,162,1,2,3,4
14270.0,United Kingdom,1,492.65000000000003,331,1,1,1,3
14271.0,United Kingdom,1,112.32000000000001,225,1,1,1,1
14272.0,United Kingdom,2,437.96,73,0,2,3,2
14273.0,United Kingdom,4,559.97,51,0,3,4,3
14276.0,United Kingdom,3,1119.74,98,1,2,3,4
14277.0,France,3,4216.2,15,0,4,3,5
14280.0,United Kingdom,1,134.04,196,1,1,1,1
14282.0,United Kingdom,15,3729.34,3,0,5,5,5
14284.0,United Kingdom,2,595.25,30,0,4,3,3
14285.0,United Kingdom,4,1910.01,21,0,4,4,4
14286.0,United Kingdom,3,4628.75,23,0,4,3,5
14287.0,United Kingdom,3,176.63,8,0,5,3,1
14288.0,United Kingdom,1,426.6,213,1,1,1,2
14289.0,United Kingdom,6,911.26,8,0,5,5,3
14290.0,United Kingdom,5,2314.65,11,0,5,4,5
14291.0,United Kingdom,11,3883.25,1,0,5,5,5
14292.0,United Kingdom,9,4871.93,7,0,5,5,5
14293.0,United Kingdom,4,1046.56,3,0,5,4,4
14295.0,United Kingdom,1,166.20000000000002,40,0,3,1,1
14297.0,United Kingdom,4,1305.33,17,0,4,4,4
14298.0,United Kingdom,44,51527.3,8,0,5,5,5
14299.0,United Kingdom,9,3965.62,8,0,5,5,5
14300.0,United Kingdom,1,43.2,18,0,4,1,1
14301.0,United Kingdom,1,640.14,117,1,2,1,3
14304.0,United Kingdom,1,383.45,222,1,1,1,2
14305.0,United Kingdom,3,1858.96,71,0,3,3,4
14306.0,United Kingdom,2,2093.32,51,0,3,3,5
14307.0,United Kingdom,6,2995.7200000000003,88,0,2,5,5
14309.0,United Kingdom,9,2352.53,8,0,5,5,5
14311.0,United Kingdom,1,310.26,242,1,1,1,2
14312.0,United Kingdom,6,1611.5900000000001,46,0,3,5,4
14314.0,United Kingdom,1,120.0,106,1,2,1,1
14315.0,United Kingdom,6,2481.13,44,0,3,5,5
14317.0,United Kingdom,1,508.58,64,0,3,1,3
14320.0,United Kingdom,2,477.79,206,1,1,3,2
14321.0,United Kingdom,5,1530.75,10,0,5,4,4
14323.0,United Kingdom,2,605.0600000000001,114,1,2,3,3
14326.0,United Kingdom,1,183.85,242,1,1,1,1
14327.0,United Kingdom,1,311.65000000000003,163,1,2,1,2
14329.0,United Kingdom,7,5014.84,17,0,4,5,5
14331.0,United Kingdom,2,462.66,124,1,2,3,2
14332.0,United Kingdom,3,866.3100000000001,22,0,4,3,3
14333.0,United Kingdom,1,415.2,67,0,3,1,2
14334.0,United Kingdom,8,2552.21,16,0,4,5,5
14335.0,Germany,2,468.26,16,0,4,3,2
14336.0,United Kingdom,4,1614.91,16,0,4,4,4
14338.0,United Kingdom,2,588.22,161,1,2,3,3
14339.0,United Kingdom,1,309.52,242,1,1,1,2
14340.0,United Kingdom,1,134.70000000000002,218,1,1,1,1
14341.0,United Kingdom,8,2182.28,45,0,3,5,5
14342.0,United Kingdom,4,668.56,21,0,4,4,3
14344.0,United Kingdom,8,889.9300000000001,127,1,2,5,3
14345.0,United Kingdom,1,108.98,38,0,3,1,1
14346.0,United Kingdom,2,1021.58,120,1,2,3,4
14348.0,United Kingdom,1,409.57,260,1,1,1,2
14349.0,United Kingdom,1,133.5,10,0,5,1,1
14350.0,United Kingdom,1,282.93,274,1,1,1,2
14351.0,United Kingdom,1,51.0,164,1,2,1,1
14352.0,United Kingdom,4,1078.96,157,1,2,4,4
14353.0,United Kingdom,1,90.6,215,1,1,1,1
14354.0,United Kingdom,2,163.62,5,0,5,3,1
14355.0,United Kingdom,1,174.4,365,1,1,1,1
14356.0,United Kingdom,2,701.23,79,0,2,3,3
14357.0,United Kingdom,1,225.77,43,0,3,1,1
14359.0,United Kingdom,3,912.1800000000001,19,0,4,3,3
14360.0,United Kingdom,4,2128.23,31,0,4,4,5
14362.0,United Kingdom,1,161.2,22,0,4,1,1
14364.0,United Kingdom,8,3717.35,108,1,2,5,5
14367.0,United Kingdom,16,9261.52,8,0,5,5,5
14368.0,United Kingdom,1,155.0,319,1,1,1,1
14371.0,United Kingdom,1,100.5,295,1,1,1,1
14373.0,United Kingdom,1,76.55,358,1,1,1,1
14375.0,United Kingdom,1,257.68,185,1,1,1,2
14377.0,United Kingdom,2,617.05,191,1,1,3,3
14379.0,United Kingdom,2,348.1,44,0,3,3,2
14381.0,United Kingdom,1,202.68,52,0,3,1,1
14382.0,United Kingdom,1,626.07,26,0,4,1,3
14383.0,United Kingdom,3,1247.69,38,0,3,3,4
14385.0,United Kingdom,3,202.11,9,0,5,3,1
14386.0,United Kingdom,1,142.4,296,1,1,1,1
14387.0,United Kingdom,3,1770.56,32,0,4,3,4
14388.0,United Kingdom,8,3212.84,10,0,5,5,5
14389.0,United Kingdom,2,1043.46,65,0,3,3,4
14390.0,United Kingdom,9,4652.82,10,0,5,5,5
14393.0,United Kingdom,1,67.95,218,1,1,1,1
14395.0,United Kingdom,9,3507.71,2,0,5,5,5
14396.0,United Kingdom,2,487.99,65,0,3,3,2
14397.0,United Kingdom,19,2612.96,2,0,5,5,5
14400.0,United Kingdom,1,574.7,149,1,2,1,3
14401.0,United Kingdom,13,4051.48,4,0,5,5,5
14403.0,United Kingdom,4,1475.81,130,1,2,4,4
14404.0,United Kingdom,6,1474.32,33,0,3,5,4
14406.0,United Kingdom,1,156.75,119,1,2,1,1
14407.0,United Kingdom,6,2157.73,107,1,2,5,5
14408.0,United Kingdom,7,2606.53,10,0,5,5,5
14409.0,United Kingdom,6,2059.4500000000003,71,0,3,5,5
14410.0,United Kingdom,9,1105.07,92,1,2,5,4
14411.0,United Kingdom,1,1063.0,310,1,1,1,4
14412.0,United Kingdom,2,770.03,42,0,3,3,3
14413.0,United Kingdom,1,122.7,362,1,1,1,1
14414.0,United Kingdom,7,1496.98,91,1,2,5,4
14415.0,United Kingdom,13,5900.28,1,0,5,5,5
14416.0,United Kingdom,2,490.22,22,0,4,3,3
14418.0,United Kingdom,3,1937.25,3,0,5,3,4
14419.0,United Kingdom,6,1058.06,10,0,5,5,4
14420.0,United Kingdom,1,387.52,99,1,2,1,2
14421.0,United Kingdom,2,813.11,57,0,3,3,3
14422.0,United Kingdom,6,4263.64,0,0,5,5,5
14423.0,United Kingdom,1,265.2,218,1,1,1,2
14424.0,United Kingdom,1,322.08,17,0,4,1,2
14426.0,United Kingdom,10,4481.67,23,0,4,5,5
14427.0,United Kingdom,2,363.34000000000003,50,0,3,3,2
14428.0,United Kingdom,5,1244.83,7,0,5,4,4
14431.0,United Kingdom,1,470.36,302,1,1,1,2
14432.0,United Kingdom,6,2255.51,9,0,5,5,5
14434.0,United Kingdom,6,1372.8,21,0,4,5,4
14436.0,United Kingdom,1,89.06,98,1,2,1,1
14437.0,United Kingdom,1,63.0,365,1,1,1,1
14438.0,United Kingdom,1,131.9,306,1,1,1,1
14439.0,Greece,1,2661.2400000000002,319,1,1,1,5
14440.0,United Kingdom,5,2357.68,8,0,5,4,5
14441.0,United Kingdom,4,1712.89,0,0,5,4,4
14442.0,Channel Islands,2,1589.82,204,1,1,3,4
14443.0,United Kingdom,4,1420.2,53,0,3,4,4
14446.0,United Kingdom,4,1039.58,0,0,5,4,4
14447.0,United Kingdom,5,1163.23,18,0,4,4,4
14448.0,United Kingdom,2,375.35,9,0,5,3,2
14449.0,United Kingdom,4,907.1,18,0,4,4,3
14450.0,United Kingdom,3,483.25,180,1,1,3,2
14451.0,United Kingdom,2,662.59,60,0,3,3,3
14452.0,United Kingdom,2,264.44,10,0,5,3,2
14453.0,United Kingdom,1,119.93,190,1,1,1,1
14456.0,United Kingdom,9,3062.4,5,0,5,5,5
14457.0,United Kingdom,1,113.64,310,1,1,1,1
14459.0,United Kingdom,1,1837.92,155,1,2,1,4
14460.0,United Kingdom,3,434.34,110,1,2,3,2
14461.0,United Kingdom,3,2103.06,148,1,2,3,5
14462.0,United Kingdom,11,2004.02,66,0,3,5,4
14463.0,United Kingdom,3,529.62,98,1,2,3,3
14465.0,United Kingdom,3,1058.6200000000001,246,1,1,3,4
14466.0,United Kingdom,7,2272.4,29,0,4,5,5
14467.0,United Kingdom,4,598.76,17,0,4,4,3
14470.0,United Kingdom,2,461.19,11,0,5,3,2
14472.0,United Kingdom,8,1936.84,103,1,2,5,4
14473.0,United Kingdom,2,234.34,74,0,2,3,1
14474.0,United Kingdom,1,547.66,46,0,3,1,3
14475.0,United Kingdom,3,925.85,71,0,3,3,3
14476.0,United Kingdom,1,215.7,257,1,1,1,1
14477.0,United Kingdom,4,1309.6,19,0,4,4,4
14479.0,United Kingdom,2,316.25,253,1,1,3,2
14480.0,United Kingdom,1,279.05,11,0,5,1,2
14481.0,United Kingdom,2,636.51,164,1,2,3,3
14482.0,United Kingdom,6,2068.15,18,0,4,5,5
14483.0,United Kingdom,1,137.1,281,1,1,1,1
14484.0,United Kingdom,1,321.92,50,0,3,1,2
14485.0,United Kingdom,1,165.75,38,0,3,1,1
14487.0,United Kingdom,6,1196.33,26,0,4,5,4
14488.0,United Kingdom,1,1064.28,67,0,3,1,4
14489.0,United Kingdom,1,463.38,207,1,1,1,2
14491.0,United Kingdom,2,340.93,175,1,2,3,2
14493.0,United Kingdom,5,2383.2400000000002,7,0,5,4,5
14494.0,United Kingdom,1,139.56,25,0,4,1,1
14495.0,United Kingdom,2,123.80000000000001,50,0,3,3,1
14496.0,United Kingdom,2,538.8100000000001,311,1,1,3,3
14497.0,United Kingdom,1,475.37,309,1,1,1,2
14498.0,United Kingdom,5,1957.32,42,0,3,4,4
