CustomerID,Country,Frequency,Monetary,Recency,Is_Churned
13218.0,United Kingdom,1,62.64,127,1
13220.0,United Kingdom,4,819.2900000000001,78,0
13221.0,United Kingdom,2,847.41,240,1
13223.0,United Kingdom,2,163.2,200,1
13224.0,United Kingdom,2,2155.95,60,0
13225.0,United Kingdom,7,6463.84,3,0
13226.0,United Kingdom,1,108.21,273,1
13227.0,United Kingdom,1,257.7,201,1
13228.0,United Kingdom,1,358.0,81,0
13229.0,United Kingdom,1,160.95,225,1
13230.0,United Kingdom,14,2806.97,4,0
13232.0,United Kingdom,7,1357.6,12,0
13233.0,United Kingdom,2,605.12,74,0
13235.0,United Kingdom,1,1031.07,212,1
13236.0,United Kingdom,2,744.85,24,0
13238.0,United Kingdom,4,700.73,17,0
13239.0,United Kingdom,1,329.56,261,1
13240.0,United Kingdom,4,663.65,96,1
13242.0,United Kingdom,3,270.40000000000003,112,1
13243.0,United Kingdom,1,600.07,203,1
13244.0,United Kingdom,1,121.74,92,1
13245.0,United Kingdom,1,430.5,50,0
13246.0,United Kingdom,6,1987.3,18,0
13247.0,United Kingdom,4,501.12,17,0
13248.0,United Kingdom,2,465.68,124,1
13249.0,United Kingdom,3,711.41,92,1
13253.0,United Kingdom,2,1030.4,156,1
13255.0,United Kingdom,2,399.51,9,0
13258.0,United Kingdom,3,698.58,11,0
13259.0,United Kingdom,1,292.32,61,0
13260.0,United Kingdom,1,557.62,61,0
13261.0,United Kingdom,2,944.1,268,1
13262.0,United Kingdom,1,200.29,263,1
13263.0,United Kingdom,35,7454.07,1,0
13265.0,United Kingdom,5,2107.66,53,0
13266.0,United Kingdom,12,3834.2599999999998,11,0
13267.0,United Kingdom,19,4521.49,2,0
13268.0,United Kingdom,11,3214.69,17,0
13269.0,United Kingdom,15,5346.2300000000005,1,0
13270.0,United Kingdom,1,590.0,366,1
13271.0,United Kingdom,1,217.38,37,0
13272.0,United Kingdom,2,276.56,31,0
13273.0,United Kingdom,1,138.98,113,1
13276.0,United Kingdom,2,590.9300000000001,63,0
13277.0,United Kingdom,4,258.4,15,0
13278.0,United Kingdom,1,542.73,40,0
13279.0,United Kingdom,1,137.75,78,0
13280.0,United Kingdom,3,814.86,122,1
13282.0,United Kingdom,3,1132.14,18,0
13283.0,United Kingdom,2,93.66,59,0
13284.0,United Kingdom,1,201.19,330,1
13285.0,United Kingdom,4,2709.12,23,0
13291.0,United Kingdom,1,361.11,155,1
13292.0,United Kingdom,2,578.94,38,0
13294.0,United Kingdom,2,873.74,189,1
13295.0,United Kingdom,1,201.20000000000002,359,1
13296.0,United Kingdom,1,87.4,137,1
13297.0,United Kingdom,4,2089.85,7,0
13298.0,United Kingdom,1,360.0,1,0
13299.0,United Kingdom,1,142.5,268,1
13300.0,United Kingdom,1,371.89,169,1
13301.0,United Kingdom,4,618.09,103,1
13302.0,United Kingdom,1,63.75,155,1
13304.0,United Kingdom,1,300.42,351,1
13305.0,United Kingdom,10,2000.86,4,0
13307.0,United Kingdom,1,15.0,120,1
13308.0,United Kingdom,3,1385.51,22,0
13309.0,United Kingdom,5,1456.79,7,0
13310.0,United Kingdom,3,1132.03,28,0
13311.0,United Kingdom,2,598.57,4,0
13313.0,United Kingdom,5,1555.3200000000002,22,0
13314.0,United Kingdom,3,775.94,1,0
13316.0,United Kingdom,4,5977.7300000000005,37,0
13317.0,United Kingdom,6,2273.68,66,0
13318.0,United Kingdom,3,640.76,1,0
13319.0,United Kingdom,26,10845.550000000001,5,0
13320.0,United Kingdom,4,1548.7,78,0
13321.0,United Kingdom,2,567.36,72,0
13322.0,United Kingdom,1,199.48000000000002,17,0
13323.0,United Kingdom,5,787.85,3,0
13324.0,United Kingdom,10,7121.95,36,0
13325.0,United Kingdom,1,675.3,81,0
13327.0,United Kingdom,8,3627.77,38,0
13328.0,United Kingdom,1,1308.48,316,1
13329.0,United Kingdom,2,789.0,31,0
13330.0,United Kingdom,3,1140.93,92,1
13332.0,United Kingdom,1,350.90000000000003,14,0
13334.0,United Kingdom,3,3536.82,82,0
13336.0,United Kingdom,1,795.12,77,0
13338.0,United Kingdom,1,487.02000000000004,157,1
13339.0,United Kingdom,1,860.12,200,1
13340.0,United Kingdom,7,10736.48,45,0
13341.0,United Kingdom,1,775.85,260,1
13343.0,United Kingdom,1,353.43,177,1
13344.0,United Kingdom,3,2543.7200000000003,67,0
13345.0,United Kingdom,1,389.5,287,1
13347.0,United Kingdom,1,341.36,70,0
13348.0,United Kingdom,1,233.76000000000002,64,0
13349.0,United Kingdom,1,247.32,10,0
13350.0,United Kingdom,2,979.12,16,0
13351.0,United Kingdom,1,373.94,66,0
13352.0,United Kingdom,1,397.98,60,0
13354.0,United Kingdom,1,743.53,71,0
13355.0,United Kingdom,1,674.7,122,1
13356.0,United Kingdom,1,768.24,80,0
13357.0,United Kingdom,1,609.95,257,1
13358.0,United Kingdom,1,439.03000000000003,268,1
13359.0,United Kingdom,1,439.56,63,0
13362.0,United Kingdom,4,3090.7400000000002,9,0
13363.0,United Kingdom,2,992.5,17,0
13364.0,United Kingdom,1,134.96,71,0
13365.0,United Kingdom,2,2225.37,33,0
13366.0,United Kingdom,1,56.16,50,0
13368.0,United Kingdom,2,623.4,256,1
13369.0,United Kingdom,1,308.28000000000003,365,1
13370.0,United Kingdom,1,754.87,371,1
13372.0,United Kingdom,1,378.64,89,0
13373.0,United Kingdom,3,3312.25,60,0
13375.0,United Kingdom,1,778.65,88,0
13376.0,United Kingdom,3,1019.76,99,1
13379.0,United Kingdom,3,572.56,26,0
13381.0,United Kingdom,6,3639.31,31,0
13382.0,United Kingdom,1,222.99,280,1
13384.0,United Kingdom,7,4151.93,30,0
13385.0,United Kingdom,1,534.57,329,1
13388.0,United Kingdom,2,677.1,131,1
13389.0,United Kingdom,3,797.96,11,0
13390.0,United Kingdom,1,544.08,74,0
13391.0,United Kingdom,1,59.8,203,1
13394.0,United Kingdom,8,2520.02,1,0
13395.0,United Kingdom,1,307.72,185,1
13396.0,United Kingdom,2,1360.99,29,0
13397.0,United Kingdom,5,1544.13,72,0
13398.0,United Kingdom,1,457.34000000000003,192,1
13402.0,United Kingdom,2,621.23,127,1
13403.0,United Kingdom,1,75.0,17,0
13404.0,United Kingdom,2,252.49,1,0
13405.0,United Kingdom,3,572.451,74,0
13408.0,United Kingdom,62,28117.04,1,0
13410.0,United Kingdom,5,1003.06,24,0
13411.0,United Kingdom,1,213.55,107,1
13414.0,United Kingdom,3,1390.5,133,1
13416.0,United Kingdom,2,712.5,43,0
13417.0,United Kingdom,2,640.83,4,0
13418.0,United Kingdom,18,6127.43,11,0
13419.0,United Kingdom,1,221.06,63,0
13420.0,United Kingdom,2,159.85,149,1
13421.0,United Kingdom,2,1851.08,40,0
13422.0,United Kingdom,1,2626.3,64,0
13425.0,United Kingdom,3,1624.21,108,1
13426.0,United Kingdom,10,3641.32,0,0
13427.0,United Kingdom,3,582.6,19,0
13428.0,United Kingdom,1,218.47,10,0
13429.0,United Kingdom,4,1006.8,10,0
13430.0,United Kingdom,2,679.45,18,0
13431.0,United Kingdom,2,1269.1,67,0
13434.0,United Kingdom,2,534.24,74,0
13435.0,United Kingdom,7,3809.89,5,0
13436.0,United Kingdom,1,196.89,1,0
13437.0,United Kingdom,7,3408.06,14,0
13439.0,United Kingdom,1,283.71,255,1
13441.0,United Kingdom,1,296.64,91,1
13447.0,United Kingdom,3,1129.14,23,0
13448.0,United Kingdom,6,3539.3700000000003,16,0
13449.0,United Kingdom,1,291.88,23,0
13450.0,United Kingdom,6,2043.72,26,0
13451.0,United Kingdom,5,2976.15,26,0
13452.0,United Kingdom,2,590.0,259,1
13453.0,United Kingdom,2,356.98,165,1
13455.0,United Kingdom,2,1058.34,24,0
13456.0,United Kingdom,6,1766.72,17,0
13458.0,United Kingdom,14,9646.57,7,0
13460.0,United Kingdom,2,183.44,29,0
13461.0,United Kingdom,3,1445.0,38,0
13462.0,United Kingdom,1,151.5,252,1
13464.0,United Kingdom,1,674.68,58,0
13466.0,United Kingdom,1,307.90000000000003,184,1
13467.0,United Kingdom,2,1083.71,10,0
13468.0,United Kingdom,37,5704.97,1,0
13470.0,United Kingdom,2,165.0,99,1
13471.0,United Kingdom,4,2531.58,1,0
13473.0,United Kingdom,2,422.64,60,0
13474.0,United Kingdom,1,229.59,236,1
13475.0,United Kingdom,4,1431.78,191,1
13476.0,United Kingdom,2,1238.47,178,1
13477.0,United Kingdom,6,1454.58,37,0
13479.0,United Kingdom,2,300.95,200,1
13481.0,United Kingdom,5,1804.56,45,0
13482.0,United Kingdom,1,184.64000000000001,232,1
13483.0,United Kingdom,1,140.34,65,0
13484.0,United Kingdom,1,313.8,241,1
13485.0,United Kingdom,1,454.24,233,1
13486.0,United Kingdom,3,1122.41,78,0
13487.0,United Kingdom,3,575.4,57,0
13488.0,United Kingdom,13,8968.31,17,0
13489.0,United Kingdom,4,449.52,105,1
13491.0,United Kingdom,10,1215.82,51,0
13492.0,Switzerland,3,1269.84,136,1
13493.0,Switzerland,2,618.63,275,1
13494.0,United Kingdom,1,316.26000000000005,311,1
13495.0,United Kingdom,5,2044.8700000000001,7,0
13496.0,United Kingdom,2,653.33,10,0
13497.0,United Kingdom,2,348.05,282,1
13499.0,United Kingdom,5,1159.11,17,0
13500.0,United Kingdom,3,1166.77,23,0
13501.0,Switzerland,1,1340.32,288,1
13502.0,United Kingdom,3,292.0,16,0
13503.0,United Kingdom,1,216.85,71,0
13504.0,United Kingdom,1,295.93,64,0
13505.0,Switzerland,4,4393.63,72,0
13506.0,United Kingdom,2,458.52,316,1
13507.0,United Kingdom,4,2479.16,3,0
13508.0,United Kingdom,1,110.97,243,1
13509.0,United Kingdom,7,979.72,8,0
13510.0,United Kingdom,4,1791.56,1,0
13512.0,United Kingdom,1,251.21,260,1
13513.0,United Kingdom,1,205.10000000000002,126,1
13514.0,United Kingdom,1,152.20000000000002,73,0
13515.0,United Kingdom,4,891.12,72,0
13516.0,United Kingdom,3,1389.41,21,0
13517.0,United Kingdom,3,2128.42,59,0
13518.0,United Kingdom,1,659.44,85,0
13519.0,United Kingdom,1,122.75,78,0
13520.0,Switzerland,6,3624.35,58,0
13521.0,United Kingdom,3,1093.65,1,0
13522.0,United Kingdom,1,125.80000000000001,30,0
13523.0,United Kingdom,5,3964.88,33,0
13524.0,United Kingdom,5,680.1800000000001,40,0
13525.0,United Kingdom,2,628.78,14,0
13527.0,United Kingdom,7,2287.51,33,0
13529.0,United Kingdom,2,307.76,78,0
13531.0,United Kingdom,2,483.8,205,1
13532.0,United Kingdom,1,210.31,33,0
13533.0,United Kingdom,3,270.79,182,1
13534.0,United Kingdom,25,5870.08,2,0
13536.0,United Kingdom,7,3448.29,1,0
13538.0,United Kingdom,7,1280.85,43,0
13539.0,United Kingdom,3,631.34,85,0
13544.0,United Kingdom,2,291.41,39,0
13546.0,United Kingdom,3,626.99,12,0
13548.0,United Kingdom,2,682.41,96,1
13549.0,United Kingdom,7,918.2,25,0
13551.0,United Kingdom,1,91.80000000000001,319,1
13552.0,United Kingdom,12,3740.07,66,0
13555.0,United Kingdom,4,4149.28,73,0
13557.0,United Kingdom,2,584.06,28,0
13558.0,United Kingdom,4,605.06,5,0
13560.0,United Kingdom,1,174.37,7,0
13561.0,United Kingdom,1,141.85999999999999,215,1
13562.0,United Kingdom,3,1799.3300000000002,81,0
13563.0,United Kingdom,2,777.53,84,0
13564.0,United Kingdom,3,1749.02,144,1
13565.0,United Kingdom,2,240.22,19,0
13566.0,United Kingdom,2,874.71,40,0
13568.0,United Kingdom,1,192.85,173,1
13569.0,United Kingdom,2,373.75,17,0
13570.0,United Kingdom,1,239.49,243,1
13571.0,United Kingdom,12,2092.32,12,0
13572.0,United Kingdom,1,1384.25,205,1
13573.0,United Kingdom,2,294.4,50,0
13575.0,United Kingdom,5,732.07,23,0
13576.0,United Kingdom,18,6717.34,10,0
13577.0,United Kingdom,4,1687.6000000000001,25,0
13579.0,United Kingdom,2,467.04,14,0
13581.0,United Kingdom,1,118.0,309,1
13583.0,United Kingdom,1,781.03,155,1
13584.0,United Kingdom,1,142.4,306,1
13587.0,United Kingdom,1,712.4,63,0
13588.0,United Kingdom,9,2478.95,15,0
13589.0,United Kingdom,2,379.65,14,0
13590.0,United Kingdom,6,1981.92,11,0
13591.0,United Kingdom,3,1117.13,64,0
13592.0,United Kingdom,4,247.96,35,0
13593.0,United Kingdom,5,2037.0800000000002,108,1
13594.0,United Kingdom,1,396.97,52,0
13596.0,United Kingdom,2,697.04,5,0
13598.0,United Kingdom,1,180.17000000000002,47,0
13599.0,United Kingdom,21,5153.67,1,0
13600.0,United Kingdom,1,219.52,312,1
13601.0,United Kingdom,2,693.32,45,0
13602.0,United Kingdom,1,428.89,64,0
13603.0,United Kingdom,1,164.34,26,0
13606.0,United Kingdom,3,280.54,29,0
13607.0,United Kingdom,1,678.01,40,0
13610.0,United Kingdom,7,1131.88,12,0
13611.0,United Kingdom,3,1171.8,89,0
13614.0,United Kingdom,4,1610.46,24,0
13615.0,United Kingdom,1,417.69,318,1
13617.0,United Kingdom,3,544.18,40,0
13618.0,United Kingdom,1,177.34,173,1
13621.0,United Kingdom,1,213.85,116,1
13623.0,United Kingdom,5,747.78,30,0
13626.0,United Kingdom,1,257.23,252,1
13627.0,United Kingdom,5,1638.47,59,0
13629.0,United Kingdom,11,7792.36,23,0
13630.0,United Kingdom,7,2031.78,5,0
13631.0,United Kingdom,11,3070.42,99,1
13632.0,United Kingdom,5,2121.27,24,0
13634.0,United Kingdom,5,1575.16,33,0
13635.0,United Kingdom,1,1071.03,67,0
13636.0,United Kingdom,5,949.12,36,0
13637.0,United Kingdom,3,810.5,52,0
13638.0,United Kingdom,1,122.64,15,0
13639.0,United Kingdom,1,1033.34,74,0
13642.0,United Kingdom,1,354.8,215,1
13643.0,United Kingdom,3,519.44,31,0
13644.0,United Kingdom,4,2624.26,16,0
13645.0,United Kingdom,1,252.1,120,1
13647.0,United Kingdom,4,1678.1200000000001,9,0
13649.0,United Kingdom,2,346.6,256,1
13650.0,United Kingdom,6,1836.3400000000001,16,0
13651.0,United Kingdom,2,94.2,35,0
13652.0,United Kingdom,3,1095.08,45,0
13654.0,United Kingdom,6,2707.33,43,0
13655.0,United Kingdom,2,932.97,114,1
13656.0,United Kingdom,2,379.65,164,1
13657.0,United Kingdom,2,382.14,10,0
13658.0,United Kingdom,5,2639.17,9,0
13659.0,United Kingdom,2,1573.2,205,1
13662.0,United Kingdom,3,897.76,85,0
13663.0,United Kingdom,1,189.47,179,1
13666.0,United Kingdom,3,84.65,60,0
13667.0,United Kingdom,1,305.02,149,1
13668.0,United Kingdom,21,6363.59,2,0
13669.0,United Kingdom,2,218.55,50,0
13670.0,United Kingdom,1,349.7,75,0
13672.0,United Kingdom,2,186.39000000000001,301,1
13673.0,United Kingdom,2,396.92,18,0
13675.0,United Kingdom,2,486.82000000000005,151,1
13678.0,United Kingdom,1,232.6,151,1
13680.0,United Kingdom,4,3722.42,1,0
13681.0,United Kingdom,4,827.83,17,0
13682.0,United Kingdom,1,59.5,187,1
13684.0,United Kingdom,1,67.23,285,1
13685.0,United Kingdom,7,3119.44,2,0
13686.0,United Kingdom,1,72.0,182,1
13689.0,United Kingdom,1,910.0,63,0
13690.0,United Kingdom,1,172.25,59,0
13692.0,United Kingdom,3,1488.32,24,0
13694.0,United Kingdom,50,65039.62,3,0
13695.0,United Kingdom,15,2504.13,31,0
13697.0,United Kingdom,1,151.3,38,0
13699.0,United Kingdom,1,308.58000000000004,155,1
13700.0,United Kingdom,10,2265.12,26,0
13703.0,United Kingdom,1,99.5,318,1
13704.0,United Kingdom,9,2308.06,5,0
13705.0,United Kingdom,3,711.86,7,0
13706.0,United Kingdom,1,330.79,302,1
13707.0,United Kingdom,2,806.41,267,1
13708.0,United Kingdom,1,296.88,271,1
13709.0,United Kingdom,13,6328.05,3,0
13710.0,United Kingdom,1,180.48,31,0
13711.0,United Kingdom,2,252.06,218,1
13712.0,United Kingdom,1,228.84,246,1
13715.0,United Kingdom,5,1079.34,281,1
13716.0,United Kingdom,1,138.28,269,1
13717.0,United Kingdom,6,1445.01,32,0
13718.0,United Kingdom,2,306.55,246,1
13719.0,United Kingdom,5,1041.68,15,0
13720.0,United Kingdom,4,799.9,116,1
13721.0,United Kingdom,1,524.14,36,0
13722.0,United Kingdom,3,2375.41,131,1
13723.0,United Kingdom,1,199.85000000000002,217,1
13725.0,United Kingdom,8,1980.56,49,0
13726.0,United Kingdom,2,1079.66,38,0
13727.0,United Kingdom,2,333.48,28,0
13728.0,United Kingdom,6,1016.14,36,0
13730.0,United Kingdom,2,752.6,135,1
13731.0,United Kingdom,2,610.59,219,1
13732.0,United Kingdom,1,491.86,28,0
13735.0,United Kingdom,4,2885.2400000000002,24,0
13736.0,United Kingdom,2,731.9,5,0
13737.0,United Kingdom,1,339.59999999999997,200,1
13739.0,United Kingdom,1,216.9,18,0
13740.0,United Kingdom,1,350.75,240,1
13741.0,United Kingdom,3,668.4300000000001,71,0
13742.0,United Kingdom,12,3131.02,16,0
13743.0,United Kingdom,7,1341.6,2,0
13744.0,United Kingdom,2,1156.36,95,1
13745.0,United Kingdom,1,300.04,162,1
13747.0,United Kingdom,1,79.6,373,1
13748.0,United Kingdom,5,948.25,95,1
13750.0,United Kingdom,5,1647.26,53,0
13751.0,United Kingdom,1,296.25,288,1
13752.0,United Kingdom,6,1186.28,124,1
13753.0,United Kingdom,1,741.26,287,1
13754.0,United Kingdom,2,282.6,151,1
13755.0,United Kingdom,9,2161.35,3,0
13756.0,United Kingdom,14,5189.52,2,0
13758.0,United Kingdom,7,3190.55,11,0
13759.0,United Kingdom,2,659.41,33,0
13760.0,United Kingdom,2,286.79,54,0
13761.0,United Kingdom,2,1070.65,50,0
13762.0,United Kingdom,1,306.72,218,1
13763.0,United Kingdom,1,1714.96,63,0
13764.0,United Kingdom,3,1521.76,70,0
13767.0,United Kingdom,37,17220.36,2,0
13769.0,United Kingdom,10,2796.51,2,0
13771.0,United Kingdom,4,2634.45,64,0
13772.0,United Kingdom,3,1132.13,33,0
13774.0,United Kingdom,1,345.0,81,0
13777.0,United Kingdom,33,25977.16,0,0
13778.0,United Kingdom,1,178.7,103,1
13780.0,United Kingdom,2,360.01,7,0
13781.0,United Kingdom,1,127.84,250,1
13782.0,United Kingdom,6,912.0,12,0
13784.0,United Kingdom,11,2462.79,9,0
13786.0,United Kingdom,1,230.4,367,1
13787.0,United Kingdom,2,309.04,75,0
13790.0,United Kingdom,1,348.8,4,0
13791.0,United Kingdom,2,1516.0,127,1
13792.0,United Kingdom,2,195.55,66,0
13798.0,United Kingdom,57,37153.85,1,0
13799.0,United Kingdom,2,688.86,116,1
13800.0,United Kingdom,1,558.32,309,1
13801.0,United Kingdom,1,324.8,66,0
13802.0,United Kingdom,3,4599.42,138,1
13803.0,United Kingdom,1,277.07,255,1
13804.0,United Kingdom,7,2635.79,30,0
13805.0,United Kingdom,2,924.6,52,0
13806.0,United Kingdom,1,256.38,63,0
13807.0,United Kingdom,1,112.6,367,1
13808.0,United Kingdom,5,1747.66,5,0
13809.0,Cyprus,1,155.05,305,1
13810.0,Germany,3,1499.01,28,0
13811.0,Germany,3,814.5,183,1
13812.0,Germany,3,539.0,42,0
13813.0,Germany,4,1366.8600000000001,39,0
13814.0,Germany,2,1579.12,92,1
13815.0,Germany,4,4027.36,22,0
13816.0,Germany,2,571.6700000000001,23,0
13817.0,Germany,2,382.98,29,0
13819.0,United Kingdom,3,1140.35,301,1
13821.0,United Kingdom,2,385.64,144,1
13822.0,United Kingdom,2,632.0,5,0
13823.0,United Kingdom,2,957.66,18,0
13824.0,United Kingdom,5,1698.94,32,0
13826.0,United Kingdom,1,189.5,176,1
13827.0,United Kingdom,3,412.05,57,0
13828.0,United Kingdom,1,209.49,22,0
13831.0,United Kingdom,6,2202.99,16,0
13832.0,United Kingdom,1,52.2,19,0
13833.0,United Kingdom,1,384.8,159,1
13835.0,United Kingdom,4,834.57,25,0
13837.0,United Kingdom,2,271.24,211,1
13838.0,United Kingdom,4,691.73,5,0
13841.0,United Kingdom,1,85.0,252,1
13842.0,United Kingdom,9,3385.62,58,0
13844.0,United Kingdom,1,361.62,11,0
13845.0,United Kingdom,1,312.98,64,0
13846.0,United Kingdom,3,865.0600000000001,24,0
13848.0,United Kingdom,3,1255.0,92,1
13849.0,United Kingdom,2,1537.95,51,0
13850.0,United Kingdom,1,1595.48,129,1
13851.0,United Kingdom,3,2651.46,95,1
13853.0,United Kingdom,1,1090.14,57,0
13854.0,United Kingdom,25,8109.5199999999995,8,0
13856.0,United Kingdom,3,388.5,168,1
13858.0,United Kingdom,1,216.17000000000002,57,0
13859.0,United Kingdom,1,201.16,326,1
13860.0,United Kingdom,5,1245.9,1,0
13862.0,United Kingdom,8,2209.36,18,0
13863.0,United Kingdom,1,305.78000000000003,247,1
13865.0,United Kingdom,4,501.56,58,0
13866.0,United Kingdom,1,145.67,74,0
13867.0,United Kingdom,3,1015.29,31,0
13868.0,United Kingdom,2,3192.54,7,0
13869.0,United Kingdom,4,3104.9500000000003,123,1
13870.0,United Kingdom,8,2770.94,2,0
13871.0,United Kingdom,13,6403.25,22,0
13873.0,United Kingdom,3,389.6,119,1
13874.0,United Kingdom,1,540.45,358,1
13875.0,United Kingdom,5,1786.79,53,0
13876.0,United Kingdom,1,122.7,63,0
13877.0,United Kingdom,1,117.24,86,0
13878.0,United Kingdom,1,1281.53,54,0
13880.0,United Kingdom,13,3219.77,21,0
13881.0,United Kingdom,20,17159.52,3,0
13882.0,United Kingdom,5,1191.13,2,0
13883.0,United Kingdom,5,2674.48,10,0
13884.0,United Kingdom,5,787.6,7,0
13885.0,United Kingdom,2,506.8,189,1
13886.0,United Kingdom,1,243.56,71,0
13887.0,United Kingdom,1,349.55,204,1
13888.0,United Kingdom,2,605.63,119,1
13889.0,United Kingdom,1,416.90000000000003,92,1
13890.0,United Kingdom,10,1883.81,1,0
13892.0,United Kingdom,4,632.97,26,0
13893.0,United Kingdom,1,821.1,297,1
13894.0,United Kingdom,3,564.62,23,0
13895.0,United Kingdom,4,2593.07,28,0
13897.0,United Kingdom,1,311.16,50,0
13898.0,United Kingdom,1,155.93,325,1
13899.0,United Kingdom,2,388.52,16,0
13900.0,United Kingdom,3,740.95,183,1
13901.0,United Kingdom,5,2867.2000000000003,72,0
13904.0,United Kingdom,2,332.64,37,0
13908.0,United Kingdom,4,2369.55,79,0
13911.0,United Kingdom,9,2580.91,57,0
13914.0,United Kingdom,2,626.45,11,0
13917.0,United Kingdom,2,272.04,49,0
13918.0,United Kingdom,2,1212.8400000000001,49,0
13919.0,Denmark,2,384.81,59,0
13922.0,United Kingdom,1,172.25,351,1
13923.0,United Kingdom,1,351.13,53,0
13924.0,United Kingdom,6,1838.8500000000001,1,0
13925.0,United Kingdom,4,678.25,92,1
13926.0,United Kingdom,1,223.85000000000002,23,0
13927.0,United Kingdom,1,348.99,74,0
13928.0,United Kingdom,4,464.57,10,0
13929.0,United Kingdom,2,842.65,169,1
13930.0,United Kingdom,2,337.34,57,0
13931.0,United Kingdom,2,1237.53,95,1
13932.0,United Kingdom,1,307.4,294,1
13933.0,United Kingdom,2,608.79,109,1
13934.0,United Kingdom,1,922.1,263,1
13936.0,United Kingdom,1,376.58,179,1
13937.0,United Kingdom,1,158.85,169,1
13938.0,United Kingdom,1,71.66,35,0
13939.0,United Kingdom,3,568.55,23,0
13940.0,United Kingdom,4,839.14,17,0
13941.0,United Kingdom,5,5112.96,21,0
13946.0,United Kingdom,3,561.57,79,0
13947.0,United Kingdom,1,90.60000000000001,65,0
13948.0,United Kingdom,1,102.0,360,1
13949.0,United Kingdom,6,2427.32,2,0
13950.0,United Kingdom,4,745.0600000000001,11,0
13951.0,United Kingdom,3,674.45,176,1
13952.0,United Kingdom,2,3251.071,217,1
13953.0,United Kingdom,7,3515.68,7,0
13954.0,United Kingdom,2,439.92,1,0
13955.0,United Kingdom,2,322.96,154,1
13956.0,United Kingdom,5,1026.42,5,0
13959.0,United Kingdom,3,598.2,79,0
13960.0,United Kingdom,2,230.22,21,0
13962.0,United Kingdom,2,169.54999999999998,21,0
13963.0,United Kingdom,4,664.54,308,1
13967.0,United Kingdom,1,80.7,145,1
13969.0,United Kingdom,18,9053.94,7,0
13971.0,United Kingdom,8,2758.26,18,0
13972.0,United Kingdom,2,190.25,70,0
13973.0,United Kingdom,1,264.7,287,1
13974.0,United Kingdom,1,413.59000000000003,49,0
13975.0,United Kingdom,6,2526.28,31,0
13976.0,United Kingdom,1,357.98,206,1
13978.0,United Kingdom,2,196.79,14,0
13979.0,United Kingdom,1,869.87,73,0
13980.0,United Kingdom,1,200.14,60,0
13982.0,United Kingdom,4,1871.81,39,0
13983.0,United Kingdom,12,2603.43,29,0
13984.0,United Kingdom,5,920.51,26,0
13985.0,United Kingdom,15,7060.13,4,0
13986.0,United Kingdom,1,320.46,17,0
13988.0,United Kingdom,6,4147.96,19,0
13989.0,United Kingdom,2,1266.08,65,0
13990.0,United Kingdom,1,311.3,213,1
13991.0,United Kingdom,6,855.97,12,0
13992.0,United Kingdom,1,76.8,30,0
13993.0,United Kingdom,9,3466.36,42,0
13994.0,United Kingdom,6,2313.14,3,0
13995.0,United Kingdom,5,1393.69,15,0
13999.0,United Kingdom,12,3901.81,10,0
14000.0,United Kingdom,1,635.66,211,1
14001.0,United Kingdom,3,2043.08,45,0
14002.0,United Kingdom,2,529.73,134,1
14004.0,United Kingdom,7,4582.64,43,0
14005.0,United Kingdom,5,2874.72,9,0
14006.0,United Kingdom,3,962.19,115,1
14009.0,United Kingdom,2,695.61,198,1
14012.0,United Kingdom,1,328.8,277,1
14013.0,United Kingdom,3,473.02,110,1
14014.0,United Kingdom,1,505.18,77,0
14015.0,United Kingdom,1,917.34,52,0
14016.0,EIRE,4,4341.21,161,1
14019.0,United Kingdom,3,1421.61,46,0
14020.0,United Kingdom,2,642.8,16,0
14021.0,United Kingdom,3,631.9,155,1
14022.0,United Kingdom,1,440.0,225,1
14023.0,United Kingdom,2,584.07,7,0
14024.0,United Kingdom,2,327.7,121,1
14027.0,United Kingdom,1,104.82,60,0
14029.0,United Kingdom,2,467.66,63,0
14030.0,United Kingdom,8,2360.09,18,0
14031.0,United Kingdom,19,17286.86,7,0
14032.0,United Kingdom,11,2975.59,2,0
14034.0,United Kingdom,3,651.8199999999999,22,0
14035.0,United Kingdom,5,1428.02,28,0
14036.0,United Kingdom,1,626.65,284,1
14037.0,United Kingdom,2,147.20000000000002,176,1
14038.0,United Kingdom,3,1560.38,78,0
14039.0,United Kingdom,1,152.2,33,0
14040.0,United Kingdom,12,3614.92,40,0
14041.0,United Kingdom,1,141.41,266,1
14044.0,United Kingdom,4,652.82,26,0
14045.0,United Kingdom,4,1659.75,109,1
14046.0,United Kingdom,1,154.99,284,1
14047.0,United Kingdom,5,1308.6100000000001,8,0
14048.0,United Kingdom,1,409.93,305,1
14049.0,United Kingdom,4,5681.72,16,0
14050.0,United Kingdom,2,746.36,31,0
14051.0,United Kingdom,23,15610.39,0,0
14052.0,United Kingdom,1,225.36,19,0
14053.0,United Kingdom,2,260.25,124,1
14054.0,United Kingdom,1,92.46000000000001,65,0
14055.0,United Kingdom,1,725.6400000000001,106,1
14056.0,United Kingdom,23,8214.65,1,0
14057.0,United Kingdom,17,6217.96,23,0
14059.0,United Kingdom,1,183.6,266,1
14060.0,United Kingdom,19,6140.42,4,0
14062.0,United Kingdom,12,10464.85,9,0
14064.0,United Kingdom,5,1353.74,29,0
14066.0,United Kingdom,1,152.55,266,1
14067.0,United Kingdom,2,374.7,63,0
14068.0,United Kingdom,1,265.85,320,1
